Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1999-09-13,14.396759414672852,15.755617904663087,11.581171417236328,19.01951446533203,32.45809555053711,13.98666877746582,12.230971145629884,19.400836181640624,20.003857040405272
1999-09-20,14.134218406677245,15.329201889038085,11.26735897064209,18.711191940307618,32.38510246276856,13.63348445892334,12.359317016601562,19.20355224609375,19.794570922851562
1999-09-27,13.514408111572266,14.561972999572754,11.036107635498047,18.358951568603516,31.447830581665038,13.212022399902343,12.295802879333497,18.711436080932618,19.42152557373047
1999-10-04,13.577423858642579,14.467084884643555,10.958268928527833,18.264659118652343,31.18172950744629,12.829879760742188,12.47425537109375,18.555341720581055,19.691726303100587
1999-10-11,13.879901695251466,14.10087547302246,11.440874671936035,18.663896560668945,32.104854583740234,13.453929901123047,12.441206932067871,18.908712005615236,20.791322708129883
1999-10-18,13.685451889038086,14.155805397033692,10.833722686767578,17.8132568359375,30.658934783935546,13.145409393310548,12.194022750854492,18.17595100402832,20.297917556762695
1999-10-25,13.699850463867188,14.412154579162598,11.314775466918945,17.408000183105468,29.985416412353516,13.662536430358887,11.93890438079834,18.277842330932618,20.43888931274414
1999-11-01,13.741271018981934,14.287310218811035,12.293995666503907,17.7370246887207,31.028650283813477,13.769462966918946,12.458389472961425,19.00843925476074,20.657401275634765
1999-11-08,14.027542686462402,14.029294967651367,12.719000244140625,17.731005859375,32.57113876342773,13.964039993286132,12.565460014343262,19.47671127319336,21.096765518188477
1999-11-15,14.095960998535157,14.74174461364746,12.66451358795166,17.829308319091798,33.65676498413086,13.846590805053712,12.474254035949707,19.830086135864256,21.268284225463866
1999-11-22,14.285011100769044,15.206174087524413,12.929168319702148,18.445219421386717,35.276956939697264,14.097266960144044,12.412129020690918,20.339548873901368,21.49854393005371
1999-11-30,13.845695114135742,14.51369571685791,12.253519058227539,17.933633422851564,36.004635620117185,14.146348190307616,12.166265106201172,19.8604377746582,21.362270736694335
1999-12-07,14.074352264404297,14.44544792175293,12.158557510375976,17.849367904663087,36.93483276367188,13.827306747436523,12.375115013122558,20.137934112548827,21.630123901367188
1999-12-14,14.256203842163085,14.185768127441406,11.926593208312989,17.8132568359375,37.34224090576172,13.164691162109374,12.330170822143554,20.677748489379884,21.850980758666992
1999-12-21,14.705448722839355,14.304093170166016,11.553379821777344,17.98853874206543,38.84750900268555,12.899560356140137,12.251117515563966,20.754448699951173,22.42692756652832
1999-12-29,14.865799522399902,14.371186256408691,11.754743385314942,18.41356086730957,40.319671630859375,13.050203132629395,12.07092456817627,21.167284774780274,22.802888870239258
2000-01-05,15.173173522949218,14.261001586914062,11.396930313110351,18.51024475097656,40.36912384033203,12.760121154785157,11.698448181152344,21.03644714355469,22.58175163269043
2000-01-12,15.731859397888183,14.887066459655761,11.325055503845215,18.653242111206055,38.69238204956055,13.378961181640625,11.629272842407227,21.699356842041016,22.652327728271484
2000-01-20,14.974284744262695,15.100765609741211,11.609429740905762,18.65727653503418,39.86987075805664,13.44576473236084,11.447027778625488,22.360083389282227,22.544107818603514
2000-01-27,13.936467170715332,14.928806686401368,11.270368003845215,17.85563545227051,39.259927368164064,12.819896125793457,11.538814735412597,21.780043029785155,21.22670555114746
2000-02-03,13.638135528564453,14.506418228149414,11.445366668701173,17.428629302978514,38.678246307373044,12.920104026794434,11.58271369934082,21.442044067382813,20.852660369873046
2000-02-10,13.193355178833007,13.978849601745605,11.103179168701171,17.14261665344238,41.37941665649414,12.730233573913575,11.496246147155762,21.74078788757324,20.871474075317384
2000-02-17,12.934799957275391,14.287712287902831,10.717238807678223,16.798191452026366,41.16510925292969,12.245003700256348,11.130417251586914,20.742062759399413,19.993989562988283
2000-02-25,12.600311851501464,13.7317626953125,10.079735565185548,16.647127151489258,41.19807815551758,11.812514877319336,10.3229398727417,19.56670684814453,18.596596908569335
2000-03-03,12.052473258972167,14.180864715576172,10.360988426208497,16.58066291809082,42.58045959472656,11.48551082611084,10.724685287475586,19.710628509521484,19.184725952148437
2000-03-10,11.698095512390136,14.878719329833984,10.07504653930664,16.548437118530273,44.10177841186523,10.93523349761963,10.832436180114746,19.392261505126953,18.79421272277832
2000-03-17,12.430971908569337,14.875310134887695,10.833556365966796,17.04723129272461,43.90630340576172,11.38764934539795,11.087464523315429,19.784771347045897,19.943479156494142
2000-03-24,12.978180694580079,14.962070655822753,11.997042274475097,18.3728271484375,46.79587936401367,11.836327934265137,11.216070175170898,21.343914794921876,21.289325714111328
2000-03-31,13.105042839050293,15.478005027770996,12.119368362426759,18.681636810302734,46.501496124267575,11.790469741821289,11.358129119873047,21.407149887084962,21.789033508300783
2000-04-07,13.558132934570313,15.650539779663086,12.304417037963868,18.851174545288085,44.06644287109375,12.575326919555664,11.782969093322754,21.287218856811524,22.623445510864258
2000-04-14,13.759300041198731,15.457903480529785,12.21659450531006,18.883465576171876,40.73885498046875,12.723480224609375,12.093892288208007,20.77695426940918,22.81908187866211
2000-04-24,12.978180313110352,15.20831127166748,11.783761405944825,18.419250869750975,39.91225738525391,12.839886093139649,11.8379150390625,20.22307586669922,21.760742950439454
2000-05-01,12.921998214721679,15.68236427307129,12.24011516571045,19.351718521118165,41.15098342895508,12.894559288024903,12.337810134887695,21.056070709228514,22.279309844970705
2000-05-08,13.192036819458007,15.975514030456543,11.702212142944337,19.008604049682617,39.801570129394534,12.979218864440918,11.820495986938477,20.290676498413085,21.169114303588866
2000-05-15,13.413143539428711,16.764485549926757,11.901381301879884,19.21447296142578,37.58553771972656,13.353128623962402,12.120701217651368,20.19690818786621,21.39303321838379
2000-05-22,13.483825302124023,16.997325897216797,12.280893516540527,19.497037887573242,37.9623306274414,13.471300315856933,12.09121265411377,20.46512565612793,21.42839584350586
2000-05-30,12.836819267272949,16.72093276977539,12.3420560836792,18.798699188232423,35.9135009765625,13.635322570800781,11.951832389831543,19.848012161254882,20.259275817871092
2000-06-06,12.628397178649902,16.84991912841797,13.041492652893066,19.218508911132812,39.469522094726564,13.259648323059082,12.178323745727539,20.72025947570801,20.728334045410158
2000-06-13,12.329362487792968,16.88676986694336,12.843892097473145,18.90768928527832,40.618753051757814,13.358420181274415,12.46646671295166,20.578514099121094,19.896279907226564
2000-06-20,12.227445220947265,16.960916900634764,12.478696823120117,18.664099884033202,41.301700592041016,13.715908432006836,12.587436103820801,21.04516944885254,19.534270095825196
2000-06-27,11.77004337310791,16.853977584838866,12.189570426940918,18.04676933288574,41.20985641479492,13.72161865234375,12.447487831115723,20.66356086730957,19.065268325805665
2000-07-05,11.742731285095214,16.32881851196289,12.195862770080566,18.42093162536621,40.524557495117186,14.207764816284179,12.089646339416504,20.550167083740234,19.473826599121093
2000-07-12,11.797355842590331,16.214358139038087,12.658517456054687,18.57464141845703,40.74592742919922,14.301456642150878,12.315156555175781,20.69190788269043,21.011234283447266
2000-07-19,11.924817276000976,16.084748840332033,12.793853569030762,19.22993392944336,42.42738342285156,13.820616722106934,12.17877025604248,20.89034423828125,21.167100524902345
2000-07-26,11.5806734085083,15.519190788269043,13.050359344482422,19.30476188659668,41.141563415527344,13.712779235839843,12.06804256439209,20.52182273864746,20.692414855957033
2000-08-02,11.558823013305664,15.963560104370117,13.014167213439942,18.6413818359375,38.43803405761719,13.972647285461425,12.104502487182618,20.37572021484375,20.050060272216797
2000-08-09,11.921174621582031,16.343962097167967,13.851351165771485,19.30072364807129,39.32351150512695,14.002698516845703,12.363766479492188,20.92305717468262,20.257880020141602
2000-08-16,12.216153335571288,16.997046661376952,13.95836067199707,19.939828872680664,39.59198684692383,13.848903274536132,12.24223461151123,21.01246109008789,20.00046615600586
2000-08-23,12.065023803710938,17.58954200744629,13.974095916748047,20.026797103881837,41.01910400390625,13.85067138671875,12.107203483581543,20.96012306213379,19.558845901489256
2000-08-30,11.777326393127442,17.57944259643555,13.892264556884765,20.3807373046875,41.866895294189455,13.74283390045166,12.212528038024903,21.014643478393555,19.426594543457032
2000-09-07,11.819207000732423,17.717465972900392,14.271520233154297,20.58905601501465,41.74914703369141,13.452912712097168,12.632483291625977,20.70935173034668,19.336856079101562
2000-09-14,11.180084037780762,18.012026596069337,14.757778549194336,20.24927177429199,38.96555709838867,13.493572616577149,13.329265022277832,20.465127182006835,20.165784454345705
2000-09-21,10.50598964691162,17.922544479370117,14.147344017028809,19.452738571166993,38.34148330688477,13.468597793579102,13.032766151428223,20.12058792114258,19.43693962097168
2000-09-28,10.216597557067871,17.45427703857422,14.391995811462403,19.740714263916015,36.179612731933595,14.03289794921875,13.449401092529296,20.01591377258301,19.06287612915039
2000-10-05,10.81735897064209,17.79237289428711,14.755030059814453,19.96379508972168,34.45340118408203,14.185504341125489,14.04848117828369,20.637391662597658,18.788250732421876
2000-10-12,10.778897476196288,18.02396926879883,13.607526397705078,19.34525032043457,32.107841110229494,14.377151679992675,13.88237419128418,20.04644660949707,17.838891983032227
2000-10-19,10.220261192321777,17.64361152648926,13.383389282226563,19.107973480224608,32.162010192871094,14.510241889953614,13.90824203491211,18.991024780273438,17.123914337158205
2000-10-26,10.414409828186034,17.32410888671875,13.678552436828614,19.33916664123535,32.769601058959964,14.771092796325684,13.951812934875488,19.48820571899414,17.40091209411621
2000-11-02,11.330203437805176,17.236204528808592,14.362010383605957,19.95365219116211,32.36218185424805,15.09405746459961,14.691135215759278,20.419330215454103,18.310016250610353
2000-11-09,11.537174415588378,17.273394775390624,14.535633850097657,20.26596565246582,32.3315731048584,15.237794113159179,14.736066818237305,20.739883041381837,18.69118003845215
2000-11-16,11.421783256530762,17.44582405090332,14.046321296691895,19.8705078125,29.960101699829103,15.299901580810547,14.795973968505859,19.786952590942384,18.104050827026366
2000-11-24,11.086602783203125,17.67911148071289,13.375496673583985,19.82994728088379,29.046366500854493,15.397497367858886,14.67615795135498,19.206906509399413,17.850730895996094
2000-12-01,11.33203296661377,17.070537948608397,13.640670013427734,19.78735771179199,27.416720962524415,15.716911125183106,14.749680328369141,18.871091079711913,18.286345291137696
2000-12-08,12.092146682739259,16.7307487487793,14.14892292022705,20.6898250579834,27.772319793701172,15.553655052185059,14.779635810852051,19.32029800415039,19.09365043640137
2000-12-15,11.876019287109376,16.816783142089843,14.38973274230957,20.44253005981445,27.871229553222655,15.475752639770509,14.756625938415528,19.773868560791016,18.58417167663574
2000-12-22,12.196676635742188,17.250426483154296,14.42145938873291,19.547972106933592,24.24926643371582,15.698832321166993,14.250592803955078,18.824335861206055,18.206343841552734
2001-01-02,12.893897819519044,18.118544387817384,14.901488304138184,20.07949104309082,23.790044403076173,16.138416862487794,14.575255966186523,18.850510025024413,19.117728805541994
2001-01-09,12.788657569885254,17.189390182495117,14.80485134124756,20.02654113769531,25.15122184753418,14.960250091552734,13.982575225830079,19.753446960449217,20.60822296142578
2001-01-17,12.18352222442627,17.085957336425782,14.540279006958007,20.187419891357422,26.380526733398437,14.778721046447753,13.743564796447753,20.46445655822754,20.489551544189453
2001-01-24,11.931693267822265,16.83162956237793,14.537110137939454,20.32386016845703,28.558882904052734,14.805416488647461,13.80573616027832,20.503715133666994,20.16439743041992
2001-01-31,12.206674194335937,17.313433837890624,14.974806594848634,20.24460220336914,28.366814041137694,15.026099014282227,13.889401054382324,20.427642822265625,21.003154754638672
2001-02-07,12.596441650390625,17.707413482666016,14.908712387084961,20.186035919189454,26.930461883544922,15.315192413330077,13.986053848266602,20.509208297729494,21.285397338867188
2001-02-14,12.348674964904784,18.157746505737304,14.816446113586426,19.90190773010254,24.892746353149413,15.414288139343261,14.167313194274902,20.54550666809082,20.78261795043945
2001-02-22,12.36551342010498,17.757326889038087,14.251692199707032,19.63081283569336,23.423229598999022,15.159148216247559,14.138131904602051,20.259354400634766,20.48186683654785
2001-03-01,12.573591041564942,17.412248611450195,13.998209571838379,19.33887062072754,21.79395980834961,15.079418182373047,14.162008094787598,19.98437042236328,20.26313133239746
2001-03-08,13.349365615844727,18.13712844848633,14.047890663146973,19.671217346191405,21.77738151550293,14.927930641174317,14.008160209655761,19.978789138793946,20.372497940063475
2001-03-15,12.857440948486328,17.763839340209962,13.433459281921387,18.629853820800783,19.91901512145996,14.375511169433594,13.705767250061035,19.124531555175782,20.082370376586915
2001-03-22,12.27525520324707,17.080841064453125,12.88280029296875,17.438616943359374,19.2875057220459,13.646484565734863,13.266823387145996,18.382500839233398,19.445950317382813
2001-03-29,12.165301513671874,16.67594337463379,13.145255279541015,17.336669158935546,19.71102180480957,13.89665470123291,13.470737075805664,18.47743339538574,19.59358901977539
2001-04-05,12.141132354736328,16.386419677734374,13.238845062255859,17.071338653564453,17.817995834350587,13.913794708251952,13.929317665100097,18.42577667236328,19.628594589233398
2001-04-12,12.783957862854004,17.076487731933593,13.241898727416991,17.77191505432129,18.714772033691407,13.96291675567627,13.944458961486816,18.87253341674805,19.58902053833008
2001-04-20,13.136784553527832,17.500983047485352,13.856333160400391,18.84107894897461,21.24684715270996,14.076007843017578,14.279266929626464,19.796749877929688,20.237421798706055
2001-04-27,13.289031410217286,18.208459091186523,13.898043632507324,19.153462982177736,21.249864196777345,14.07600803375244,14.392350006103516,20.006164932250975,20.517484664916992
2001-05-04,13.50894660949707,17.929823303222655,14.184916877746582,19.45277519226074,22.167739868164062,14.465545082092286,14.556194686889649,20.246292495727538,20.99998207092285
2001-05-11,13.714359092712403,17.92873611450195,14.151344108581544,19.65145072937012,21.9627628326416,14.471262550354004,14.441328048706055,20.074576568603515,21.010630416870118
2001-05-18,14.386176490783692,18.434853744506835,14.381250762939453,20.352025985717773,21.732164764404295,14.716862869262695,14.703119277954102,20.61626281738281,21.47790870666504
2001-05-25,14.32697353363037,18.46315994262695,14.707793807983398,20.766359710693358,22.818848419189454,14.648321914672852,14.771683311462402,21.213798141479494,21.76558036804199
2001-06-04,13.993478584289551,18.212815475463866,14.589789962768554,20.149434280395507,21.053927993774415,14.712295150756836,14.579348754882812,20.868956756591796,21.170455169677734
2001-06-11,14.133643341064452,18.00383949279785,14.551133346557616,20.159890365600585,21.89795341491699,14.770555114746093,14.259674835205079,20.903858184814453,21.263297271728515
2001-06-18,13.61967487335205,17.754861450195314,14.166938018798827,19.67226371765137,20.34102783203125,14.595923805236817,13.999749374389648,20.326397705078126,20.87934799194336
2001-06-25,13.32860507965088,17.17090721130371,14.549558639526367,19.32069969177246,19.87681427001953,14.559685516357423,13.731163787841798,20.318928909301757,21.19950752258301
2001-07-02,13.352878189086914,16.67881546020508,14.515865325927734,19.094095611572264,20.76304397583008,14.20213680267334,13.868377113342286,20.483738708496094,20.97832832336426
2001-07-10,13.36501579284668,16.521343231201172,14.364751815795898,18.953937530517578,20.00944709777832,14.029093360900879,14.185848617553711,20.311945724487305,20.665630722045897
2001-07-17,13.426911926269531,16.081740188598634,14.225897216796875,18.791511917114256,20.17222442626953,13.89959659576416,14.27104892730713,20.25747184753418,21.588472366333008
2001-07-24,13.424484634399414,15.859744453430176,14.186074829101562,18.943454360961915,19.548244857788085,14.2777738571167,13.817259407043457,19.962774658203124,21.965238571166992
2001-07-31,13.172040748596192,16.450261688232423,14.206494331359863,18.804615783691407,19.73966064453125,14.222764015197754,13.83160858154297,20.21417579650879,21.968287658691406
2001-08-07,13.186604499816895,16.177966690063478,14.389257621765136,18.931666946411134,20.211408615112305,14.32246437072754,13.875551414489745,20.2281436920166,21.931682586669922
2001-08-14,13.083442687988281,15.868492698669433,14.16973934173584,18.81116065979004,19.237763595581054,14.380912780761719,13.621751594543458,19.986517333984374,21.428308486938477
2001-08-21,13.18903408050537,16.05548725128174,13.987995147705078,18.663145065307617,18.328932189941405,14.576871871948242,13.53297061920166,19.624776458740236,20.920359802246093
2001-08-28,13.39293212890625,16.071887016296387,13.827693748474122,18.68541564941406,18.34098663330078,14.788878440856934,13.575117683410644,19.799363708496095,20.627492904663086
2001-09-05,13.293410301208496,15.802882766723632,13.374363136291503,18.18372802734375,17.24978561401367,14.56312198638916,13.416382789611816,19.17364921569824,20.119546127319335
2001-09-18,12.279988098144532,15.489030838012695,12.522830581665039,16.738932609558105,15.641610717773437,14.462275505065918,13.392169570922851,17.47528076171875,18.157932662963866
2001-09-25,11.129077339172364,13.692792892456055,11.678866767883301,14.827306938171386,14.450932121276855,13.822428894042968,13.340002059936523,15.6117733001709,16.552787399291994
2001-10-02,11.572063064575195,13.879312896728516,12.502657318115235,15.395229148864747,14.297198295593262,14.367991638183593,13.208879089355468,16.159264755249023,17.479672622680663
2001-10-09,11.833343315124512,14.860244750976562,12.61239128112793,16.033182907104493,15.484862518310546,14.533538818359375,13.568563652038574,16.698607635498046,18.307375717163087
2001-10-16,12.355905914306641,15.531057929992675,12.661619567871094,16.48567924499512,16.37109241485596,14.60596523284912,13.398662185668945,17.05909957885742,19.073876571655273
2001-10-23,12.241135787963866,14.982311820983886,12.683155632019043,16.175249099731445,16.07568359375,14.64390296936035,13.136581420898438,16.691627502441406,18.682208633422853
2001-10-30,12.403520774841308,15.050492668151856,12.792891502380371,16.406753921508788,16.535375595092773,14.651949691772462,12.689235496520997,16.651101303100585,18.70363006591797
2001-11-06,12.434045791625977,14.652401161193847,12.822629165649413,16.4014949798584,16.874497604370116,14.582970428466798,12.698273277282714,16.885841369628906,19.170266342163085
2001-11-13,12.82474594116211,14.876739501953125,13.26157741546631,16.973679733276366,17.921992111206055,14.617461585998536,12.854616928100587,17.36509590148926,19.87404136657715
2001-11-20,13.352191543579101,14.04426555633545,13.443099784851075,17.451168823242188,18.520341873168945,14.703682136535644,12.807626533508301,18.283094787597655,20.851682281494142
2001-11-28,13.459634399414062,14.104751014709473,13.521039962768555,17.578758239746094,18.372640228271486,14.915215682983398,12.66031723022461,18.453558349609374,20.87309799194336
2001-12-05,13.496261405944825,14.209221649169923,13.311825180053711,17.5037841796875,18.75245056152344,14.920965003967286,12.46601619720459,18.633807373046874,21.05363311767578
2001-12-12,13.474284744262695,14.061860847473145,13.457456970214844,17.74186782836914,19.180492782592772,14.599066162109375,12.40998477935791,19.069751358032228,21.281596374511718
2001-12-19,13.19957675933838,13.890308570861816,13.2995210647583,17.706353378295898,18.651470947265626,14.458813285827636,12.416307830810547,18.644983291625977,21.25864944458008
2001-12-27,13.174970436096192,14.534335136413574,13.52385654449463,18.260128784179688,18.236993026733398,14.823645401000977,12.65593090057373,18.686842346191405,21.853783798217773
2002-01-04,13.400422096252441,14.686278533935546,13.63458709716797,18.262758636474608,18.79163589477539,14.611368942260743,12.887712097167968,19.095143508911132,22.065863418579102
2002-01-11,13.400420761108398,14.412425804138184,13.621198272705078,17.860247802734374,19.1865234375,14.39101505279541,12.78844165802002,19.369491195678712,21.9984375
2002-01-18,12.492478942871093,13.915522384643555,13.590294456481933,16.985526275634765,18.497736358642577,14.525995635986328,12.706476783752441,19.064348220825195,21.469775390625
2002-01-28,12.888090705871582,14.091094207763671,13.63664722442627,17.102591705322265,17.82854232788086,14.570989799499511,12.415955352783204,18.878185653686522,21.95246353149414
2002-02-04,13.282476806640625,14.017112922668456,13.107209205627441,16.722447204589844,17.51052589416504,14.460235595703125,12.259309577941895,18.575843811035156,22.22062759399414
2002-02-11,13.29844799041748,13.896751213073731,12.83012866973877,16.281797409057617,16.772007369995116,14.487923431396485,11.989734077453614,18.752210235595705,21.91415481567383
2002-02-19,13.718628883361816,14.138577842712403,13.024807357788086,16.701400375366212,16.66197853088379,14.650591850280762,12.136359024047852,19.173528289794923,22.37692642211914
2002-02-26,13.965578651428222,14.498558044433594,12.857939529418946,17.134161376953124,15.732042121887208,14.824799156188964,12.088090896606445,19.397489166259767,22.594520568847656
2002-03-05,14.377167320251464,14.967855072021484,13.441969108581542,17.98257942199707,16.316832733154296,14.988622856140136,12.49700756072998,19.869197845458984,22.923976516723634
2002-03-12,14.502481460571289,15.680085754394531,14.006430625915527,18.740241241455077,17.3281551361084,14.966703796386719,12.861300468444824,20.357702255249023,23.13237419128418
2002-03-19,14.570118522644043,15.931049346923828,14.12336711883545,18.516154098510743,16.725281143188475,15.181166648864746,12.814020919799805,20.630641555786134,23.340110778808594
2002-03-26,14.453869247436524,15.844854164123536,13.94972267150879,17.98634262084961,16.29874610900879,15.066644477844239,12.866239547729492,20.586659240722657,23.046444702148438
2002-04-03,14.530298805236816,16.09747142791748,14.01379680633545,17.83463134765625,16.15706615447998,15.033090972900391,12.862566566467285,20.46762619018555,22.599970626831055
2002-04-10,14.336759185791015,15.617725563049316,14.09647445678711,17.908509826660158,15.456230163574219,14.778548622131348,12.728522300720215,20.72669372558594,22.770276641845705
2002-04-17,14.505642127990722,15.444883918762207,14.022062683105469,17.684240341186523,15.177396392822265,14.834086418151855,12.4264705657959,20.74069595336914,23.141573333740233
2002-04-24,14.236906051635742,15.758434677124024,14.004497909545899,17.271323013305665,15.096010208129883,14.823672103881837,12.393419075012208,21.13139762878418,22.874603271484375
2002-05-01,13.879412078857422,15.444883346557617,13.653116416931152,16.64073486328125,14.300211334228516,14.620034408569335,12.13359775543213,20.80370979309082,22.518657302856447
2002-05-08,14.341687393188476,15.395025825500488,13.708922958374023,16.701416015625,13.650615119934082,14.543675804138184,12.080350112915038,20.659476470947265,22.435802841186522
2002-05-15,14.647407722473144,15.395024871826172,13.759561729431152,16.797718811035157,14.244443893432617,14.454582595825196,11.927941513061523,20.736497116088866,22.46035270690918
2002-05-22,14.802734184265137,15.396133422851562,13.9176815032959,17.11697425842285,14.666461372375489,14.456896591186524,12.056476402282716,20.984357833862305,22.87153739929199
2002-05-30,14.771917724609375,15.345165061950684,13.751292610168457,16.9494327545166,14.137437057495116,14.37821922302246,12.348431587219238,20.79251365661621,22.259360122680665
2002-06-06,14.387297630310059,14.722494888305665,13.357547569274903,16.24496421813965,13.54812831878662,14.102853393554687,11.7672758102417,20.578255462646485,21.84817581176758
2002-06-13,14.13212604522705,14.349115562438964,13.042337417602539,15.891411781311035,12.872904968261718,13.75921859741211,11.567128753662109,20.215563201904295,21.88653106689453
2002-06-20,14.158010101318359,14.48872184753418,13.25522975921631,16.0945707321167,12.68601360321045,13.800871849060059,11.580901145935059,19.82906379699707,21.791405487060548
2002-06-27,14.081510925292969,14.41664981842041,12.855280303955078,15.6826961517334,11.810335731506347,13.080450057983398,11.157079696655273,19.259757614135744,21.142407608032226
2002-07-05,14.140973091125488,14.422222709655761,12.766008949279785,15.480368041992188,11.600835800170898,12.95975399017334,10.91420955657959,18.616831588745118,20.696657943725587
